id,item_group_id,title,description,link,image_link,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,adwords_redirect
"mini-funny-knitted-wool-crochet-potato-doll-toy-with-positive-card","toymis","TOYMIS Mini Funny Knitted Wool Crochet Potato Doll Toy with Positive Card","| Customer insights: Customer reviews4.8 out of 5 stars4.8 out of 54,841 global ratings5 star4 star3 star2 star1 star5 star88%7%4%0%1%88%5 star4 star3 star2 star1 star4 star88%7%4%0%1%7%5 star4 star3 star2 star1 star3 star88%7%4%0%1%4%5 star4 star3 star2 star1 star2 star88%7%4%0%… | Verdict: The Mini Funny Knitted Wool Crochet Potato Doll Toy with Positive Card by TOYMIS delivers outstanding performance for its price of $6.99. It is best suited for shoppers looking for a dependable Collectible Dolls option — strong value for money overall, with minor trade-offs in the areas our full rev | Best for: Collectible Dolls | Editor Score: 10/10 | Rating: 4.8/5 (4841 reviews) | ASIN: B0C2BJ26P7 | Adorable knitted wool crochet toy, 4.8/5 stars, $10.99, read reviews","https://dawnwire.com/products/mini-funny-knitted-wool-crochet-potato-doll-toy-with-positive-card","https://m.media-amazon.com/images/I/71RP-kGPKoL.jpg","7.99 USD","in stock","new","Home & Garden","TOYMIS > Collectible Dolls",,"6.99 USD","TOYMIS","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","toymis","collectible_dolls",
"bento-lunch-box-set-for-kids-pink","homekol","HOMEKOL Bento Lunch Box Set for Kids, Pink","; ; Color Pink Material Plastic, Silicone, Stainless Steel Brand HOMEKOL Recommended Uses For Product Meals, Sandwiches, Fruit, Vegetable, Snacks, Cold food Age Range Description All Special Feature Dishwasher Safe, Freezer Safe, Leak Resistant Capacity 54 fluid ounces Theme Spor… | Best for: Lunch Boxes | Editor Score: 7.8/10 | Rating: 3.9/5 (48 reviews) | ASIN: B0FSZMW249 | Get HOMEKOL Pink Bento Lunch Box Set for Kids. Dishwasher safe, leak resistant. $15.99. Read reviews!","https://dawnwire.com/products/bento-lunch-box-set-for-kids-pink","https://m.media-amazon.com/images/I/71nGUdTSYvL.jpg","34.99 USD","in stock","new","Home & Garden","HOMEKOL > Lunch Boxes",,"21.99 USD","HOMEKOL","unisex","adult",,,"US:Standard:0 USD","recommended","on_sale","no_deal","homekol","lunch_boxes",
"kids-backpack-for-girls-bookbag-for-elementary-students-kawaii-ita-school-bag-with-pins-for-teens-li","qixihu","QIXIHU Kids Backpack for Girls, Bookbag for Elementary Students Kawaii Ita School Bag with Pins for Teens Lightweight Water Resistant Travel Backpack ","Customer insights: Customer reviews4.9 out of 5 stars4.9 out of 579 global ratings5 star4 star3 star2 star1 star5 star93%6%1%0%0%93%5 star4 star3 star2 star1 star4 star93%6%1%0%0%6%5 star4 star3 star2 star1 star3 star93%6%1%0%0%1%5 star4 star3 star2 star1 star2 star93%6%1%0%0%0%5… | Best for: Kids' Backpacks | Editor Score: 9.8/10 | Rating: 4.9/5 (79 reviews) | ASIN: B0GGGDBM7G | 4.9/5 stars, $25.99! Water-resistant backpack for girls. Read reviews now!","https://dawnwire.com/products/kids-backpack-for-girls-bookbag-for-elementary-students-kawaii-ita-school-bag-with-pins-for-teens-lightweight-water-resistant-travel-backpack-with-luggage-strap-purple","https://m.media-amazon.com/images/I/71-nmbHj8WL.jpg","12.99 USD","in stock","new","Toys & Games","QIXIHU > Kids' Backpacks",,,"QIXIHU","unisex","adult",,,"US:Standard:0 USD","top_rated","regular_price","no_deal","qixihu","kids'_backpacks",
"kids-hanging-closet-organizer-6-shelf-with-day-of-week-labels-blue","handy-laundry","Handy Laundry Kids Hanging Closet Organizer 6-Shelf with Day-of-Week Labels Blue","; ; Material Bamboo Mounting Type Wall Mount Room Type Closet Shelf Type Hanging Shelf Number of Shelves 6 Special Feature Detachable Shape Rectangular Style Modern Finish Type Matte Brand Handy Laundry See more | Best for: Hanging Shelves | Editor Score: 8.8/10 | Rating: 4.4/5 (6225 reviews) | ASIN: B0DHS7HFKV | Get organized with Handy Laundry's 6-Shelf Hanging Closet Organizer. $40-$60. Read reviews now!","https://dawnwire.com/products/kids-hanging-closet-organizer-6-shelf-with-day-of-week-labels-blue","https://m.media-amazon.com/images/I/81bDtmCF0BL.jpg","19.54 USD","in stock","new","Home & Garden","Handy Laundry > Hanging Shelves",,"16.99 USD","Handy Laundry","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","handy_laundry","hanging_shelves",
"6-pack-colored-file-folders-with-pockets-pastel-pocket-folders-plastic","habgp","habgp 6 Pack Colored File Folders with Pockets, Pastel Pocket Folders, Plastic","; ; Color Multicolor Material Plastic Style Pocket Brand habgp Sheet Size Latter Size inches | Best for: Project Folders | Editor Score: 9.2/10 | Rating: 4.6/5 (2077 reviews) | ASIN: B0BXDF124J | Get habgp Pastel Pocket Folders, $5.99, 4.5-star rated, Shop Now!","https://dawnwire.com/products/6-pack-colored-file-folders-with-pockets-pastel-pocket-folders-plastic","https://m.media-amazon.com/images/I/61PaX6IK0YL.jpg","9.99 USD","in stock","new","Home & Garden","habgp > Project Folders",,"7.99 USD","habgp","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","habgp","project_folders",
"6-pack-clear-document-folders-plastic-envelopes-a4-size-6-colors","hutou","Hutou 6 Pack Clear Document Folders Plastic Envelopes, A4 Size, 6 Colors","; ; Color 6 Color Material Plastic Style Modern Brand Hutou Sheet Size Letter | Best for: Filing Envelopes | Editor Score: 9.6/10 | Rating: 4.8/5 (1686 reviews) | ASIN: B08ZC7F3QK | Get 6 Pack Clear Document Folders for $X.XX. 4.5-star rated! Read reviews now","https://dawnwire.com/products/6-pack-clear-document-folders-plastic-envelopes-a4-size-6-colors","https://m.media-amazon.com/images/I/61mcsD3hFoS.jpg","7.99 USD","in stock","new","Home & Garden","Hutou > Filing Envelopes",,"6.99 USD","Hutou","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","hutou","filing_envelopes",
"vtech-genio-bilingual-juniorbook-learning-laptop-for-kids","vtech","VTech VTech Genio Bilingual JuniorBook Learning Laptop for Kids","Designed to look at feel like a grown-up computer, this learning laptop helps build basic computer skills with a full QUERTY keyboard and a right- or left-handed cursor controller. | Customer insights: Customer reviews4.4 out of 5 stars4.4 out of 5129 global ratings5 star4 star3 … | Best for: Learning Systems | Editor Score: 8.8/10 | Rating: 4.4/5 (129 reviews) | ASIN: B0FC2QN2W2 | Learn with VTech's Genio Bilingual JuniorBook ($50). 4.4/5 stars from 129 reviews. Build computer skills with this kid-friendly laptop","https://dawnwire.com/products/vtech-genio-bilingual-juniorbook-learning-laptop-for-kids","https://m.media-amazon.com/images/I/71VNPcaeveL.jpg","47.99 USD","in stock","new","Home & Garden","VTech > Learning Systems",,,"VTech","unisex","adult",,,"US:Standard:0 USD","top_rated","regular_price","no_deal","vtech","learning_systems",
"the-childrens-place-baby-and-toddler-boys-short-sleeve-polo-shirt","the-children's-place","The Children's Place The Children's Place Baby and Toddler Boys Short Sleeve Polo Shirt","Visit the Store | Customer insights: Customer reviews4.7 out of 5 stars4.7 out of 58,082 global ratings5 star4 star3 star2 star1 star5 star85%9%3%1%2%85%5 star4 star3 star2 star1 star4 star85%9%3%1%2%9%5 star4 star3 star2 star1 star3 star85%9%3%1%2%3%5 star4 star3 star2 star1 sta… | Best for: Polos | Editor Score: 9.4/10 | Rating: 4.7/5 (8082 reviews) | Deal: 46% OFF | ASIN: B0823DQHBP | Get 4.7/5 star rated baby boy polo shirts from $10.99. Read reviews & shop now!","https://dawnwire.com/products/the-childrens-place-baby-and-toddler-boys-short-sleeve-polo-shirt","https://m.media-amazon.com/images/I/81jApW1iacL.jpg","64.95 USD","in stock","new","Home & Garden","The Children's Place > Polos",,"35.00 USD","The Children's Place","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","has_deal","the_children's_place","polos",
"kids-bento-lunch-box-leakproof-lunch-box-with-4-compartments-lunch-containers-with-tableware-kids-be","time4deals","TIME4DEALS Kids Bento Lunch Box Leakproof Lunch Box with 4 Compartments Lunch Containers with Tableware Kids Bento School Lunch Boxes with Container 4","; ; Color Blue Material Polypropylene Brand TIME4DEALS Recommended Uses For Product School Age Range Description Kid Special Feature Leak Resistant, Microwave Safe Capacity 2.8 pounds Theme Animal Product Dimensions 2.56""D x 6.1""W x 2.56""H Pattern Solid See more | Best for: Bento Boxes | Editor Score: 8.8/10 | Rating: 4.4/5 (2033 reviews) | ASIN: B0BFF6TZQ7 | Get TIME4DEALS 44oz Bento Box for $15.99! Microwave safe, 4 compartments. Read reviews now!","https://dawnwire.com/products/kids-bento-lunch-box-leakproof-lunch-box-with-4-compartments-lunch-containers-with-tableware-kids-bento-school-lunch-boxes-with-container-44oz-microwave-dishwasher-freezer-safe-blue","https://m.media-amazon.com/images/I/81M1OvCnEQL.jpg","11.99 USD","in stock","new","Home & Garden","TIME4DEALS > Bento Boxes",,,"TIME4DEALS","unisex","adult",,,"US:Standard:0 USD","top_rated","regular_price","no_deal","time4deals","bento_boxes",
"bjpkpk-22oz-insulated-water-bottle-with-straw-lid-stainless-steel-bottle","bjpkpk","BJPKPK BJPKPK 22oz Insulated Water Bottle with Straw Lid, Stainless Steel Bottle","; ; Brand BJPKPK Recommended Uses For Product Water Capacity 22 fluid ounces Color Mint Special Feature Dishwasher Safe, Double Wall Vaccum, Leakproof, Sweat Resistant, Wide Mouth | Best for: Thermoses | Editor Score: 8.8/10 | Rating: 4.4/5 (14853 reviews) | ASIN: B0B6NTY37S | Get BJPKPK 22oz bottle, $15.99, 4.5/5 stars, Dishwasher Safe & Leakproof, Read reviews!","https://dawnwire.com/products/bjpkpk-22oz-insulated-water-bottle-with-straw-lid-stainless-steel-bottle","https://m.media-amazon.com/images/I/61mjo5myZsL.jpg","11.62 USD","in stock","new","Home & Garden","BJPKPK > Thermoses",,"10.46 USD","BJPKPK","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","bjpkpk","thermoses",
"rickyh-style-kids-lightweight-durable-elementary-student-school-backpack","rickyh-style","rickyh style rickyh style Kids Lightweight Durable Elementary Student School Backpack","Customer insights: Customer reviews4.4 out of 5 stars4.4 out of 5655 global ratings5 star4 star3 star2 star1 star5 star78%8%5%3%6%78%5 star4 star3 star2 star1 star4 star78%8%5%3%6%8%5 star4 star3 star2 star1 star3 star78%8%5%3%6%5%5 star4 star3 star2 star1 star2 star78%8%5%3%6%3%… | Best for: Kids' Backpacks | Editor Score: 8.8/10 | Rating: 4.4/5 (655 reviews) | ASIN: B0B9SGLVWZ | Durable & lightweight backpack for $25.99. 4.4/5 stars from 5655 reviews. Shop now!","https://dawnwire.com/products/rickyh-style-kids-lightweight-durable-elementary-student-school-backpack","https://m.media-amazon.com/images/I/817WiY7478L.jpg","25.49 USD","in stock","new","Toys & Games","rickyh style > Kids' Backpacks",,"16.99 USD","rickyh style","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","rickyh_style","kids'_backpacks",
"2-set-back-to-school-supplies-kit-for-kindergarten-grade-5-student-bulk-back-to-school-essentials-in","gosodeny","Gosodeny 2 Set Back to School Supplies Kit for Kindergarten-Grade 5 Student Bulk Back to School Essentials Includes Notebook Markers Pencil and Much M","Customer insights: Customer reviews5 star4 star3 star2 star1 star5 star0%0%0%0%0%0%5 star4 star3 star2 star1 star4 star0%0%0%0%0%0%5 star4 star3 star2 star1 star3 star0%0%0%0%0%0%5 star4 star3 star2 star1 star2 star0%0%0%0%0%0%5 star4 star3 star2 star1 star1 star0%0%0%0%0%0%How c… | Best for: Reading & Writing Materials | ASIN: B0GV3WV4QZ | Get essential school supplies for $20. 5-star rated, bulk kit for K-5 students. Read reviews now!","https://dawnwire.com/products/2-set-back-to-school-supplies-kit-for-kindergarten-grade-5-student-bulk-back-to-school-essentials-includes-notebook-markers-pencil-and-much-more-school-supplies-students","https://m.media-amazon.com/images/I/81wtJEDQ+CL.jpg","26.99 USD","in stock","new","Home & Garden > Home Decor","Gosodeny > Reading & Writing Materials",,,"Gosodeny","unisex","adult",,,"US:Standard:0 USD","standard","regular_price","no_deal","gosodeny","reading_&_writing_materials",
"zak-designs-minecraft-creeper-sage-16oz-leak-proof-straw-kids-water-bottle","zak-designs","Zak Designs Zak Designs Minecraft Creeper Sage 16oz Leak-Proof Straw Kids Water Bottle","; ; Brand Zak Designs Bottle Type Water Bottle Recommended Uses For Product Excercise, Indoor & Outdoor, School, Travel, Water Material Polypropylene Color Minecraft Creeper | Best for: Sports & Outdoors | Editor Score: 9.2/10 | Rating: 4.6/5 (23099 reviews) | ASIN: B0CK2JCYRK | Get Zak Designs 16oz leak-proof water bottle for $10.99. Read reviews!","https://dawnwire.com/products/zak-designs-minecraft-creeper-sage-16oz-leak-proof-straw-kids-water-bottle","https://m.media-amazon.com/images/I/71UUV6NbY+L.jpg","9.99 USD","in stock","new","Health & Fitness > Exercise & Fitness","Zak Designs > Sports & Outdoors",,,"Zak Designs","unisex","adult",,,"US:Standard:0 USD","top_rated","regular_price","no_deal","zak_designs","sports_&_outdoors",
"10-pack-bulk-backpacks-wholesale-17-inch-lightweight-bookbags-for-kids-adults-school-classroom-trave","bulktech","Bulktech 10 Pack Bulk Backpacks, Wholesale 17-Inch Lightweight Bookbags for Kids, Adults, School, Classroom, Travel, Gym Supplies with 1 Large, 1 Smal","Visit the Store | Customer insights: Customer reviews4.5 out of 5 stars4.5 out of 5375 global ratings5 star4 star3 star2 star1 star5 star74%15%3%3%5%74%5 star4 star3 star2 star1 star4 star74%15%3%3%5%15%5 star4 star3 star2 star1 star3 star74%15%3%3%5%3%5 star4 star3 star2 star1 s… | Best for: Kids' Backpacks | Editor Score: 9/10 | Rating: 4.5/5 (375 reviews) | ASIN: B0BVWLNZ63 | Wholesale 17-inch backpacks from $10.99. 4.5/5 stars from 5375 reviews. Shop now!","https://dawnwire.com/products/10-pack-bulk-backpacks-wholesale-17-inch-lightweight-bookbags-for-kids-adults-school-classroom-travel-gym-supplies-with-1-large-1-small-pocket-perfect-for-events-corporate-bundles-mix","https://m.media-amazon.com/images/I/91P65zic2DL.jpg","49.99 USD","in stock","new","Toys & Games","Bulktech > Kids' Backpacks",,"34.99 USD","Bulktech","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","bulktech","kids'_backpacks",
"stem-projects-for-kids-crafts-summer-camp-activities-gifts-for-7-8-9-10-11-12-13-14-15-year-old-boys","annisoka","ANNISOKA STEM Projects for Kids Crafts Summer Camp Activities Gifts for 7 8 9 10 11 12 13 14 15+ Year Old Boys Girls Teens Toys Building Engineering C","Customer insights: Customer reviews4.6 out of 5 stars4.6 out of 599 global ratings5 star4 star3 star2 star1 star5 star78%11%7%2%2%78%5 star4 star3 star2 star1 star4 star78%11%7%2%2%11%5 star4 star3 star2 star1 star3 star78%11%7%2%2%7%5 star4 star3 star2 star1 star2 star78%11%7%2%… | Best for: Toys & Games | Editor Score: 9.2/10 | Rating: 4.6/5 (99 reviews) | ASIN: B0FMQCMFY5 | Top-rated STEM projects for kids. 4.6/5 stars, $20-$50. Shop now!","https://dawnwire.com/products/stem-projects-for-kids-crafts-summer-camp-activities-gifts-for-7-8-9-10-11-12-13-14-15-year-old-boys-girls-teens-toys-building-engineering-circuits-kit-science-diy-speaker-cool-gadgets-electronics","https://m.media-amazon.com/images/I/71HsVdqPY2L.jpg","21.99 USD","in stock","new","Toys & Games","ANNISOKA > Toys & Games",,"9.99 USD","ANNISOKA","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","annisoka","toys_&_games",
"puma-unisex-child-st-runner-hook-and-loop","puma","PUMA Puma Unisex-Child St Runner Hook and Loop","Do these run true to size? | Customer insights: Customer reviews4.6 out of 5 stars4.6 out of 511,438 global ratings5 star4 star3 star2 star1 star5 star79%10%5%2%4%79%5 star4 star3 star2 star1 star4 star79%10%5%2%4%10%5 star4 star3 star2 star1 star3 star79%10%5%2%4%5%5 star4 star3… | Verdict: The Puma Unisex-Child St Runner Hook and Loop by PUMA delivers outstanding performance for its price of $25.53. It is best suited for shoppers looking for a dependable Sneakers option — strong value for money overall, with minor trade-offs in the areas our full review highlights. | Best for: Sneakers | Editor Score: 9/10 | Rating: 4.6/5 (11438 reviews) | ASIN: B0DG6H525N | Get Puma St Runner at $50+! 4.6/5 stars from 11k+ reviews. Read reviews now!","https://dawnwire.com/products/puma-unisex-child-st-runner-hook-and-loop","https://m.media-amazon.com/images/I/617BpuDXrML.jpg","36.00 USD","in stock","new","Home & Garden","PUMA > Sneakers",,"25.53 USD","PUMA","unisex","adult",,,"US:Standard:0 USD","top_rated","on_sale","no_deal","puma","sneakers",
